"hashtag_name","hashtag_name"
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#nvcaucus                     ","#nvcaucus                     "
"#votetrumpnv                  ","#nevadacaucus                 "
"#votetrumpnv                  ","#votetrumpnv                  "
"#nevadacaucus                 ","#nevadacaucus                 "
"#nevadacaucus                 ","#votetrumpnv                  "
"#trumplv                      ","#trumplv                      "
"#nevadacaucus                 ","#votetrumpnv                  "
"#nevadacaucus                 ","#nevadacaucus                 "
"#votetrumpnv                  ","#votetrumpnv                  "
"#votetrumpnv                  ","#nevadacaucus                 "
"#nevadacaucus                 ","#votetrumpnv                  "
"#nevadacaucus                 ","#nevadacaucus                 "
"#votetrumpnv                  ","#votetrumpnv                  "
"#votetrumpnv                  ","#nevadacaucus                 "
"#votetrumpnv                  ","#nevadacaucus                 "
"#votetrumpnv                  ","#votetrumpnv                  "
"#nevadacaucus                 ","#nevadacaucus                 "
"#nevadacaucus                 ","#votetrumpnv                  "
"#trump2016                    ","#trumpnv                      "
"#trump2016                    ","#trump2016                    "
"#trumpnv                      ","#trumpnv                      "
"#trumpnv                      ","#trump2016                    "
"#votetrumpvt                  ","#votetrumpvt                  "
"#votetrumpmi                  ","#votetrumpmi                  "
"#votetrumpnc                  ","#votetrumpnc                  "
"#votetrumpma                  ","#votetrumpma                  "
"#votetrumpil                  ","#votetrumpil                  "
"#trump2016                    ","#icymi                        "
"#trump2016                    ","#trump2016                    "
"#icymi                        ","#icymi                        "
"#icymi                        ","#trump2016                    "
"#hannity                      ","#trump2016                    "
"#hannity                      ","#hannity                      "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#hannity                      "
"#bikersfortrump               ","#votetrumpnv                  "
"#bikersfortrump               ","#bikersfortrump               "
"#votetrumpnv                  ","#votetrumpnv                  "
"#votetrumpnv                  ","#bikersfortrump               "
"#trump2016                    ","#trump2016                    "
"#votetrumpnv                  ","#trump2016                    "
"#votetrumpnv                  ","#votetrumpnv                  "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrumpnv                  "
"#votetrumpnv                  ","#trump2016                    "
"#votetrumpnv                  ","#votetrumpnv                  "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrumpnv                  "
"#trump2016                    ","#trump2016                    "
"#scprimary                    ","#makeamericagreatagain        "
"#scprimary                    ","#scprimary                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#scprimary                    "
"#watch                        ","#watch                        "
"#fairandbalancedmyass         ","#fairandbalancedmyass         "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#ted                          ","#ted                          "
"#southcarolina                ","#southcarolina                "
"#obamacare                    ","#makeamericagreatagain        "
"#obamacare                    ","#obamacare                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#obamacare                    "
"#obamacare                    ","#obamacare                    "
"#scprimary                    ","#makeamericagreatagain        "
"#scprimary                    ","#votetrumpsc                  "
"#scprimary                    ","#scprimary                    "
"#votetrumpsc                  ","#makeamericagreatagain        "
"#votetrumpsc                  ","#votetrumpsc                  "
"#votetrumpsc                  ","#scprimary                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrumpsc                  "
"#makeamericagreatagain        ","#scprimary                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrumpsc                  ","#trump2016                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrumpsc                  "
"#trump2016                    ","#votetrumpsc                  "
"#trump2016                    ","#trump2016                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#votetrumpsc                  ","#trump2016                    "
"#vaticanwalls                 ","#vaticanwalls                 "
"#scprimary                    ","#trump2016                    "
"#scprimary                    ","#scprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#scprimary                    "
"#scprimary                    ","#trump2016                    "
"#scprimary                    ","#scprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#scprimary                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#trump2016                    ","#trump2016                    "
"#scprimary                    ","#trump2016                    "
"#scprimary                    ","#votetrumpsc                  "
"#scprimary                    ","#scprimary                    "
"#votetrumpsc                  ","#trump2016                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#votetrumpsc                  ","#scprimary                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrumpsc                  "
"#trump2016                    ","#scprimary                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#potus                        ","#trump2016                    "
"#potus                        ","#potus                        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#potus                        "
"#scprimary                    ","#scprimary                    "
"#colbert                      ","#lssc                         "
"#colbert                      ","#colbert                      "
"#lssc                         ","#lssc                         "
"#lssc                         ","#colbert                      "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#teamtrump                    ","#maitnerstrong                "
"#teamtrump                    ","#teamtrump                    "
"#maitnerstrong                ","#maitnerstrong                "
"#maitnerstrong                ","#teamtrump                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrumpsc                  ","#votetrumpsc                  "
"#votetrumpsc                  ","#votetrumpsc                  "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#votetrumpsc                  "
"#trump2016                    ","#trump2016                    "
"#votetrumpsc                  ","#votetrumpsc                  "
"#votetrumpsc                  ","#trump2016                    "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#gopdebate                    "
"#trump                        ","#mexico                       "
"#trump                        ","#jobs                         "
"#trump                        ","#carrier                      "
"#trump                        ","#ford                         "
"#trump                        ","#trump                        "
"#ford                         ","#mexico                       "
"#ford                         ","#jobs                         "
"#ford                         ","#carrier                      "
"#ford                         ","#ford                         "
"#ford                         ","#trump                        "
"#carrier                      ","#mexico                       "
"#carrier                      ","#jobs                         "
"#carrier                      ","#carrier                      "
"#carrier                      ","#ford                         "
"#carrier                      ","#trump                        "
"#jobs                         ","#mexico                       "
"#jobs                         ","#jobs                         "
"#jobs                         ","#carrier                      "
"#jobs                         ","#ford                         "
"#jobs                         ","#trump                        "
"#mexico                       ","#mexico                       "
"#mexico                       ","#jobs                         "
"#mexico                       ","#carrier                      "
"#mexico                       ","#ford                         "
"#mexico                       ","#trump                        "
"#southcarolinaprimary         ","#southcarolinaprimary         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#scprimary                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#scprimary                    ","#scprimary                    "
"#scprimary                    ","#makeamericagreatagain        "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#votetrumpnh                  "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#nhprimary                    "
"#votetrumpnh                  ","#fitn                         "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#fitn                         "
"#votetrumpnh                  ","#makeamericagreatagain        "
"#votetrumpnh                  ","#votetrumpnh                  "
"#makeamericagreatagain        ","#fitn                         "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrumpnh                  "
"#fitn                         ","#fitn                         "
"#fitn                         ","#makeamericagreatagain        "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#fitn                         "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#votetrumpnh                  "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#nhprimary                    "
"#votetrumpnh                  ","#fitn                         "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#fitn                         "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#fitn                         "
"#commoncore                   ","#commoncore                   "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#gopdebate                    ","#sb50                         "
"#gopdebate                    ","#superbowlsunday              "
"#gopdebate                    ","#gopdebate                    "
"#superbowlsunday              ","#sb50                         "
"#superbowlsunday              ","#superbowlsunday              "
"#superbowlsunday              ","#gopdebate                    "
"#sb50                         ","#sb50                         "
"#sb50                         ","#superbowlsunday              "
"#sb50                         ","#gopdebate                    "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#fitn                         "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#fitn                         "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#gopdebate                    "
"#gplfers                      ","#gplfers                      "
"#gopdebate                    ","#gopdebate                    "
"#makeamericagreatagain        ","#trumptrain                   "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trumptrain                   ","#trumptrain                   "
"#trumptrain                   ","#makeamericagreatagain        "
"#fitn                         ","#nhprimary                    "
"#fitn                         ","#fitn                         "
"#nhprimary                    ","#nhprimary                    "
"#nhprimary                    ","#fitn                         "
"#hannity                      ","#makeamericagreatagain        "
"#hannity                      ","#hannity                      "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#hannity                      "
"#votetrump                    ","#votetrump                    "
"#trumpsupporters              ","#trumpsupporters              "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#newhampshire                 ","#votetrumpnh                  "
"#newhampshire                 ","#fitn                         "
"#newhampshire                 ","#newhampshire                 "
"#fitn                         ","#votetrumpnh                  "
"#fitn                         ","#fitn                         "
"#fitn                         ","#newhampshire                 "
"#votetrumpnh                  ","#votetrumpnh                  "
"#votetrumpnh                  ","#fitn                         "
"#votetrumpnh                  ","#newhampshire                 "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#nhpolitics                   "
"#fitn                         ","#fitn                         "
"#nhpolitics                   ","#trump2016                    "
"#nhpolitics                   ","#nhpolitics                   "
"#nhpolitics                   ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#nhpolitics                   "
"#trump2016                    ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#votersspeak                  "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votersspeak                  ","#votersspeak                  "
"#votersspeak                  ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#fitn                         "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#fitn                         ","#fitn                         "
"#fitn                         ","#makeamericagreatagain        "
"#obamacare-                   ","#obamacare-                   "
"#cruzfraud                    ","#cruzfraud                    "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#trumptrain                   ","#trumptrain                   "
"#caucusfortrump               ","#caucusfortrump               "
"#caucusfortrump               ","#iacaucus                     "
"#caucusfortrump               ","#caucusfortrump               "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#caucusfortrump               "
"#caucusfortrump               ","#caucusfortrump               "
"#caucusfortrump               ","#caucusfortrump               "
"#iacaucus                     ","#caucusfortrump               "
"#iacaucus                     ","#iacaucus                     "
"#caucusfortrump               ","#caucusfortrump               "
"#caucusfortrump               ","#iacaucus                     "
"#caucusfortrump               ","#caucusfortrump               "
"#iacaucus                     ","#caucusfortrump               "
"#iacaucus                     ","#iacaucus                     "
"#caucusfortrump               ","#caucusfortrump               "
"#caucusfortrump               ","#iacaucus                     "
"#makeamericagreatagain        ","#iacaucus                     "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#iacaucus                     "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#gopdebate                    ","#gopdebate                    "
"#iacaucus                     ","#gopdebate                    "
"#iacaucus                     ","#makeamericagreatagain        "
"#iacaucus                     ","#iacaucus                     "
"#makeamericagreatagain        ","#gopdebate                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#iacaucus                     "
"#gopdebate                    ","#gopdebate                    "
"#gopdebate                    ","#makeamericagreatagain        "
"#gopdebate                    ","#iacaucus                     "
"#thankavet                    ","#thankavet                    "
"#gopdebate                    ","#gopdebate                    "
"#trump4vets                   ","#trump4vets                   "
"#trump2016                    ","#trump2016                    "
"#gopdebate                    ","#gopdebate                    "
"#michaelmoore                 ","#rogerailes                   "
"#michaelmoore                 ","#foxnews                      "
"#michaelmoore                 ","#michaelmoore                 "
"#foxnews                      ","#rogerailes                   "
"#foxnews                      ","#foxnews                      "
"#foxnews                      ","#michaelmoore                 "
"#rogerailes                   ","#rogerailes                   "
"#rogerailes                   ","#foxnews                      "
"#rogerailes                   ","#michaelmoore                 "
"#iowa                         ","#iowa                         "
"#yuge                         ","#yuge                         "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#gopdebate                    ","#gopdebate                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#trump2016                    "
"#gopdebate                    ","#gopdebate                    "
"#iacaucus                     ","#makeamericagreatagain        "
"#iacaucus                     ","#iacaucus                     "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#iacaucus                     "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#fitn                         ","#fitn                         "
"#iowacaucus                   ","#iowacaucus                   "
"#fitn                         ","#fitn                         "
"#'s                           ","#'s                           "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#fitn                         "
"#votetrump                    ","#iacaucus                     "
"#votetrump                    ","#votetrump                    "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#fitn                         "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#votetrump                    "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#fitn                         ","#iacaucus                     "
"#fitn                         ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#votetrump                    "
"#newyork                      ","#newyorkvalues                "
"#newyork                      ","#jonas                        "
"#newyork                      ","#newyork                      "
"#jonas                        ","#newyorkvalues                "
"#jonas                        ","#jonas                        "
"#jonas                        ","#newyork                      "
"#newyorkvalues                ","#newyorkvalues                "
"#newyorkvalues                ","#jonas                        "
"#newyorkvalues                ","#newyork                      "
"#iacaucus                     ","#makeamericagreatagain        "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#iacaucus                     "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#iacaucus                     "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#wearebernie                  ","#trump                        "
"#wearebernie                  ","#makeamericagreatagain        "
"#wearebernie                  ","#wewanttrump                  "
"#wearebernie                  ","#wearebernie                  "
"#wewanttrump                  ","#trump                        "
"#wewanttrump                  ","#makeamericagreatagain        "
"#wewanttrump                  ","#wewanttrump                  "
"#wewanttrump                  ","#wearebernie                  "
"#makeamericagreatagain        ","#trump                        "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#wewanttrump                  "
"#makeamericagreatagain        ","#wearebernie                  "
"#trump                        ","#trump                        "
"#trump                        ","#makeamericagreatagain        "
"#trump                        ","#wewanttrump                  "
"#trump                        ","#wearebernie                  "
"#withcruzyoulose              ","#trump2016                    "
"#withcruzyoulose              ","#makeamericagreatagain        "
"#withcruzyoulose              ","#withcruzyoulose              "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#withcruzyoulose              "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#withcruzyoulose              "
"#votetrump                    ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#americagreatagain            ","#americagreatagain            "
"#excellent                    ","#excellent                    "
"#trump2016                    ","#trump2016                    "
"#iacaucus                     ","#makeamericagreatagain        "
"#iacaucus                     ","#iacaucus                     "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#iacaucus                     "
"#trump2016                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#trump2016                    "
"#trump2016                    ","#rnc                          "
"#trump2016                    ","#trump2016                    "
"#rnc                          ","#rnc                          "
"#rnc                          ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#potus                        ","#potus                        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#marybrigidmcmanamon          ","#tedcruz                      "
"#marybrigidmcmanamon          ","#naturalborn                  "
"#marybrigidmcmanamon          ","#commonlaw                    "
"#marybrigidmcmanamon          ","#marybrigidmcmanamon          "
"#commonlaw                    ","#tedcruz                      "
"#commonlaw                    ","#naturalborn                  "
"#commonlaw                    ","#commonlaw                    "
"#commonlaw                    ","#marybrigidmcmanamon          "
"#naturalborn                  ","#tedcruz                      "
"#naturalborn                  ","#naturalborn                  "
"#naturalborn                  ","#commonlaw                    "
"#naturalborn                  ","#marybrigidmcmanamon          "
"#tedcruz                      ","#tedcruz                      "
"#tedcruz                      ","#naturalborn                  "
"#tedcruz                      ","#commonlaw                    "
"#tedcruz                      ","#marybrigidmcmanamon          "
"#marybrigidmcmanamon          ","#cruz                         "
"#marybrigidmcmanamon          ","#marybrigidmcmanamon          "
"#cruz                         ","#cruz                         "
"#cruz                         ","#marybrigidmcmanamon          "
"#laurencetribe                ","#laurencetribe                "
"#tedcruz                      ","#laurencetribe                "
"#tedcruz                      ","#tedcruz                      "
"#laurencetribe                ","#laurencetribe                "
"#laurencetribe                ","#tedcruz                      "
"#makeamericagreatagain        ","#votetrump                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#makeamericagreatagain        "
"#trumptrain                   ","#trumptrain                   "
"#trump2016                    ","#trump2016                    "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#makeamericagreatagain        "
"#fitn                         ","#iacaucus                     "
"#fitn                         ","#fitn                         "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#makeamericagreatagain        "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#fitn                         "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#iacaucus                     "
"#makeamericagreatagain        ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#fitn                         ","#nhpolitics                   "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#fitn                         "
"#trump2016                    ","#nhpolitics                   "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#fitn                         "
"#nhpolitics                   ","#nhpolitics                   "
"#nhpolitics                   ","#trump2016                    "
"#nhpolitics                   ","#fitn                         "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#economy                      "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#economy                      "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#trump2016                    "
"#economy                      ","#economy                      "
"#economy                      ","#makeamericagreatagain        "
"#economy                      ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#teamtrump                    ","#teamtrump                    "
"#cbnnews                      ","#2016                         "
"#cbnnews                      ","#cbnnews                      "
"#2016                         ","#2016                         "
"#2016                         ","#cbnnews                      "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#trump2016                    "
"#obamacare                    ","#obamacare                    "
"#trump2016                    ","#trump2016                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#harveypitt                   ","#harveypitt                   "
"#gopdebate                    ","#gopdebate                    "
"#trump2016                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#foxnews                      ","#trump2016                    "
"#foxnews                      ","#foxnews                      "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#foxnews                      "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#iowacaucus                   "
"#votetrump                    ","#votetrump                    "
"#iowacaucus                   ","#iowacaucus                   "
"#iowacaucus                   ","#votetrump                    "
"#votetrump                    ","#votetrump                    "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#makeamericagreatagain        "
"#votetrump                    ","#votetrump                    "
"#makeamericagreatagain        ","#trump2016                    "
"#makeamericagreatagain        ","#makeamericagreatagain        "
"#makeamericagreatagain        ","#votetrump                    "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#makeamericagreatagain        "
"#trump2016                    ","#votetrump                    "
"#votetrump                    ","#iapolitics                   "
"#votetrump                    ","#fitn                         "
"#votetrump                    ","#iacaucus                     "
"#votetrump                    ","#trump2016                    "
"#votetrump                    ","#votetrump                    "
"#trump2016                    ","#iapolitics                   "
"#trump2016                    ","#fitn                         "
"#trump2016                    ","#iacaucus                     "
"#trump2016                    ","#trump2016                    "
"#trump2016                    ","#votetrump                    "
"#iacaucus                     ","#iapolitics                   "
"#iacaucus                     ","#fitn                         "
"#iacaucus                     ","#iacaucus                     "
"#iacaucus                     ","#trump2016                    "
"#iacaucus                     ","#votetrump                    "
"#fitn                         ","#iapolitics                   "
"#fitn                         ","#fitn                         "
"#fitn                         ","#iacaucus                     "
"#fitn                         ","#trump2016                    "
"#fitn                         ","#votetrump                    "
"#iapolitics                   ","#iapolitics                   "
"#iapolitics                   ","#fitn                         "
"#iapolitics                   ","#iacaucus                     "
"#iapolitics                   ","#trump2016                    "
